Date,Price,Open,High,Low,Vol.,Change %
18-Apr-17,1294.00,1294.00,1294.00,1294.00,-,-0.15%
13-Apr-17,1296.00,1296.00,1296.00,1296.00,-,1.09%
12-Apr-17,1282.00,1282.00,1282.00,1282.00,-,1.58%
11-Apr-17,1262.00,1262.00,1262.00,1262.00,-,2.52%
10-Apr-17,1231.00,1231.00,1231.00,1231.00,-,0.65%
7-Apr-17,1223.00,1223.00,1223.00,1223.00,-,0.66%
6-Apr-17,1215.00,1215.00,1215.00,1215.00,-,-0.65%
5-Apr-17,1223.00,1223.00,1223.00,1223.00,-,-2.55%
4-Apr-17,1255.00,1255.00,1255.00,1255.00,-,-2.11%
3-Apr-17,1282.00,1282.00,1282.00,1282.00,-,-1.16%
31-Mar-17,1297.00,1297.00,1297.00,1297.00,-,-2.04%
30-Mar-17,1324.00,1324.00,1324.00,1324.00,-,-1.05%
29-Mar-17,1338.00,1338.00,1338.00,1338.00,-,0.38%
28-Mar-17,1333.00,1333.00,1333.00,1333.00,-,3.98%
27-Mar-17,1282.00,1282.00,1282.00,1282.00,-,3.39%
24-Mar-17,1240.00,1240.00,1240.00,1240.00,-,3.68%
23-Mar-17,1196.00,1196.00,1196.00,1196.00,-,0.50%
22-Mar-17,1190.00,1190.00,1190.00,1190.00,-,-0.83%
21-Mar-17,1200.00,1200.00,1200.00,1200.00,-,-0.41%
20-Mar-17,1205.00,1205.00,1205.00,1205.00,-,0.75%
17-Mar-17,1196.00,1196.00,1196.00,1196.00,-,2.05%
16-Mar-17,1172.00,1172.00,1172.00,1172.00,-,2.18%
15-Mar-17,1147.00,1147.00,1147.00,1147.00,-,3.15%
14-Mar-17,1112.00,1112.00,1112.00,1112.00,-,1.18%
13-Mar-17,1099.00,1099.00,1099.00,1099.00,-,1.20%
10-Mar-17,1086.00,1086.00,1086.00,1086.00,-,2.07%
9-Mar-17,1064.00,1064.00,1064.00,1064.00,-,1.82%
8-Mar-17,1045.00,1045.00,1045.00,1045.00,-,1.16%
7-Mar-17,1033.00,1033.00,1033.00,1033.00,-,5.52%
6-Mar-17,979.00,979.00,979.00,979.00,-,4.26%
3-Mar-17,939.00,939.00,939.00,939.00,-,3.87%
2-Mar-17,904.00,904.00,904.00,904.00,-,3.79%
1-Mar-17,871.00,871.00,871.00,871.00,-,1.40%
28-Feb-17,859.00,859.00,859.00,859.00,-,-2.16%
27-Feb-17,878.00,878.00,878.00,878.00,-,0.34%
24-Feb-17,875.00,875.00,875.00,875.00,-,2.22%
23-Feb-17,856.00,856.00,856.00,856.00,-,6.20%
22-Feb-17,806.00,806.00,806.00,806.00,-,3.60%
21-Feb-17,778.00,778.00,778.00,778.00,-,2.77%
20-Feb-17,757.00,757.00,757.00,757.00,-,2.16%
17-Feb-17,741.00,741.00,741.00,741.00,-,4.37%
16-Feb-17,710.00,710.00,710.00,710.00,-,3.20%
15-Feb-17,688.00,688.00,688.00,688.00,-,0.44%
14-Feb-17,685.00,685.00,685.00,685.00,-,-0.44%
13-Feb-17,688.00,688.00,688.00,688.00,-,-1.99%
10-Feb-17,702.00,702.00,702.00,702.00,-,-0.71%
9-Feb-17,707.00,707.00,707.00,707.00,-,0.71%
8-Feb-17,702.00,702.00,702.00,702.00,-,-1.68%
7-Feb-17,714.00,714.00,714.00,714.00,-,-2.86%
6-Feb-17,735.00,735.00,735.00,735.00,-,-2.26%
3-Feb-17,752.00,752.00,752.00,752.00,-,-2.34%
2-Feb-17,770.00,770.00,770.00,770.00,-,-2.04%
1-Feb-17,786.00,786.00,786.00,786.00,-,-1.75%
31-Jan-17,800.00,800.00,800.00,800.00,-,-1.96%
30-Jan-17,816.00,816.00,816.00,816.00,-,-1.33%
27-Jan-17,827.00,827.00,827.00,827.00,-,-1.55%
26-Jan-17,840.00,840.00,840.00,840.00,-,-2.55%
25-Jan-17,862.00,862.00,862.00,862.00,-,-2.71%
24-Jan-17,886.00,886.00,886.00,886.00,-,-3.06%
23-Jan-17,914.00,914.00,914.00,914.00,-,-1.19%
20-Jan-17,925.00,925.00,925.00,925.00,-,-1.80%
19-Jan-17,942.00,942.00,942.00,942.00,-,-1.05%
18-Jan-17,952.00,952.00,952.00,952.00,-,3.25%
17-Jan-17,922.00,922.00,922.00,922.00,-,-0.32%
16-Jan-17,925.00,925.00,925.00,925.00,-,1.65%
13-Jan-17,910.00,910.00,910.00,910.00,-,2.02%
12-Jan-17,892.00,892.00,892.00,892.00,-,-0.22%
11-Jan-17,894.00,894.00,894.00,894.00,-,-3.46%
10-Jan-17,926.00,926.00,926.00,926.00,-,-2.42%
9-Jan-17,949.00,949.00,949.00,949.00,-,-1.45%
6-Jan-17,963.00,963.00,963.00,963.00,-,-2.03%
5-Jan-17,983.00,983.00,983.00,983.00,-,1.44%
4-Jan-17,969.00,969.00,969.00,969.00,-,1.68%
3-Jan-17,953.00,953.00,953.00,953.00,-,-0.83%
23-Dec-16,961.00,961.00,961.00,961.00,-,3.56%
22-Dec-16,928.00,928.00,928.00,928.00,-,0.22%
21-Dec-16,926.00,926.00,926.00,926.00,-,1.31%
20-Dec-16,914.00,914.00,914.00,914.00,-,-1.40%
19-Dec-16,927.00,927.00,927.00,927.00,-,-2.01%
16-Dec-16,946.00,946.00,946.00,946.00,-,-2.07%
15-Dec-16,966.00,966.00,966.00,966.00,-,-3.69%
14-Dec-16,1003.00,1003.00,1003.00,1003.00,-,-4.66%
13-Dec-16,1052.00,1052.00,1052.00,1052.00,-,-1.59%
12-Dec-16,1069.00,1069.00,1069.00,1069.00,-,-1.93%
9-Dec-16,1090.00,1090.00,1090.00,1090.00,-,-2.85%
8-Dec-16,1122.00,1122.00,1122.00,1122.00,-,-3.44%
7-Dec-16,1162.00,1162.00,1162.00,1162.00,-,-2.02%
6-Dec-16,1186.00,1186.00,1186.00,1186.00,-,-0.84%
5-Dec-16,1196.00,1196.00,1196.00,1196.00,-,-0.17%
2-Dec-16,1198.00,1198.00,1198.00,1198.00,-,0.17%
1-Dec-16,1196.00,1196.00,1196.00,1196.00,-,-0.66%
30-Nov-16,1204.00,1204.00,1204.00,1204.00,-,0.17%
29-Nov-16,1202.00,1202.00,1202.00,1202.00,-,1.52%
28-Nov-16,1184.00,1184.00,1184.00,1184.00,-,0.25%
25-Nov-16,1181.00,1181.00,1181.00,1181.00,-,-1.67%
24-Nov-16,1201.00,1201.00,1201.00,1201.00,-,-1.88%
23-Nov-16,1224.00,1224.00,1224.00,1224.00,-,-0.65%
22-Nov-16,1232.00,1232.00,1232.00,1232.00,-,-0.65%
21-Nov-16,1240.00,1240.00,1240.00,1240.00,-,-1.35%
18-Nov-16,1257.00,1257.00,1257.00,1257.00,-,2.11%
17-Nov-16,1231.00,1231.00,1231.00,1231.00,-,7.51%
16-Nov-16,1145.00,1145.00,1145.00,1145.00,-,5.63%
15-Nov-16,1084.00,1084.00,1084.00,1084.00,-,1.78%
14-Nov-16,1065.00,1065.00,1065.00,1065.00,-,1.91%
11-Nov-16,1045.00,1045.00,1045.00,1045.00,-,7.29%
10-Nov-16,974.00,974.00,974.00,974.00,-,2.10%
9-Nov-16,954.00,954.00,954.00,954.00,-,4.72%
8-Nov-16,911.00,911.00,911.00,911.00,-,4.71%
7-Nov-16,870.00,870.00,870.00,870.00,-,1.75%
4-Nov-16,855.00,855.00,855.00,855.00,-,0.71%
3-Nov-16,849.00,849.00,849.00,849.00,-,1.80%
2-Nov-16,834.00,834.00,834.00,834.00,-,-0.48%
1-Nov-16,838.00,838.00,838.00,838.00,-,-2.22%
31-Oct-16,857.00,857.00,857.00,857.00,-,2.76%
28-Oct-16,834.00,834.00,834.00,834.00,-,4.51%
27-Oct-16,798.00,798.00,798.00,798.00,-,-0.50%
26-Oct-16,802.00,802.00,802.00,802.00,-,-1.35%
25-Oct-16,813.00,813.00,813.00,813.00,-,-2.17%
24-Oct-16,831.00,831.00,831.00,831.00,-,-1.31%
21-Oct-16,842.00,842.00,842.00,842.00,-,-0.82%
20-Oct-16,849.00,849.00,849.00,849.00,-,-2.64%
19-Oct-16,872.00,872.00,872.00,872.00,-,-2.02%
18-Oct-16,890.00,890.00,890.00,890.00,-,-0.45%
17-Oct-16,894.00,894.00,894.00,894.00,-,0.22%
14-Oct-16,892.00,892.00,892.00,892.00,-,0.79%
13-Oct-16,885.00,885.00,885.00,885.00,-,-2.32%
12-Oct-16,906.00,906.00,906.00,906.00,-,-1.74%
11-Oct-16,922.00,922.00,922.00,922.00,-,0.00%
10-Oct-16,922.00,922.00,922.00,922.00,-,0.11%
7-Oct-16,921.00,921.00,921.00,921.00,-,0.66%
6-Oct-16,915.00,915.00,915.00,915.00,-,5.29%
5-Oct-16,869.00,869.00,869.00,869.00,-,1.05%
4-Oct-16,860.00,860.00,860.00,860.00,-,-0.46%
3-Oct-16,864.00,864.00,864.00,864.00,-,-1.26%
30-Sep-16,875.00,875.00,875.00,875.00,-,-1.46%
29-Sep-16,888.00,888.00,888.00,888.00,-,-2.63%
28-Sep-16,912.00,912.00,912.00,912.00,-,-1.94%
27-Sep-16,930.00,930.00,930.00,930.00,-,-0.43%
26-Sep-16,934.00,934.00,934.00,934.00,-,-0.74%
23-Sep-16,941.00,941.00,941.00,941.00,-,0.43%
22-Sep-16,937.00,937.00,937.00,937.00,-,3.77%
21-Sep-16,903.00,903.00,903.00,903.00,-,4.39%
20-Sep-16,865.00,865.00,865.00,865.00,-,3.47%
19-Sep-16,836.00,836.00,836.00,836.00,-,4.50%
16-Sep-16,800.00,800.00,800.00,800.00,-,4.71%
15-Sep-16,764.00,764.00,764.00,764.00,-,1.06%
14-Sep-16,756.00,756.00,756.00,756.00,-,-5.03%
13-Sep-16,796.00,796.00,796.00,796.00,-,-1.00%
12-Sep-16,804.00,804.00,804.00,804.00,-,0.00%
9-Sep-16,804.00,804.00,804.00,804.00,-,1.52%
8-Sep-16,792.00,792.00,792.00,792.00,-,2.46%
7-Sep-16,773.00,773.00,773.00,773.00,-,3.76%
6-Sep-16,745.00,745.00,745.00,745.00,-,2.90%
5-Sep-16,724.00,724.00,724.00,724.00,-,0.56%
2-Sep-16,720.00,720.00,720.00,720.00,-,1.12%
1-Sep-16,712.00,712.00,712.00,712.00,-,0.14%
31-Aug-16,711.00,711.00,711.00,711.00,-,-0.56%
30-Aug-16,715.00,715.00,715.00,715.00,-,-0.69%
26-Aug-16,720.00,720.00,720.00,720.00,-,0.28%
25-Aug-16,718.00,718.00,718.00,718.00,-,1.70%
24-Aug-16,706.00,706.00,706.00,706.00,-,2.02%
23-Aug-16,692.00,692.00,692.00,692.00,-,0.73%
22-Aug-16,687.00,687.00,687.00,687.00,-,0.59%
19-Aug-16,683.00,683.00,683.00,683.00,-,0.15%
18-Aug-16,682.00,682.00,682.00,682.00,-,-0.44%
17-Aug-16,685.00,685.00,685.00,685.00,-,-0.29%
16-Aug-16,687.00,687.00,687.00,687.00,-,0.88%
15-Aug-16,681.00,681.00,681.00,681.00,-,1.49%
12-Aug-16,671.00,671.00,671.00,671.00,-,2.76%
11-Aug-16,653.00,653.00,653.00,653.00,-,2.35%
10-Aug-16,638.00,638.00,638.00,638.00,-,1.11%
9-Aug-16,631.00,631.00,631.00,631.00,-,-0.79%
8-Aug-16,636.00,636.00,636.00,636.00,-,0.00%
5-Aug-16,636.00,636.00,636.00,636.00,-,0.00%
4-Aug-16,636.00,636.00,636.00,636.00,-,-0.78%
3-Aug-16,641.00,641.00,641.00,641.00,-,-0.62%
2-Aug-16,645.00,645.00,645.00,645.00,-,-0.77%
1-Aug-16,650.00,650.00,650.00,650.00,-,-0.91%
29-Jul-16,656.00,656.00,656.00,656.00,-,-1.35%
28-Jul-16,665.00,665.00,665.00,665.00,-,-2.06%
27-Jul-16,679.00,679.00,679.00,679.00,-,-2.44%
26-Jul-16,696.00,696.00,696.00,696.00,-,-1.83%
25-Jul-16,709.00,709.00,709.00,709.00,-,-1.25%
22-Jul-16,718.00,718.00,718.00,718.00,-,-1.10%
21-Jul-16,726.00,726.00,726.00,726.00,-,-1.36%
20-Jul-16,736.00,736.00,736.00,736.00,-,-1.34%
19-Jul-16,746.00,746.00,746.00,746.00,-,-0.27%
18-Jul-16,748.00,748.00,748.00,748.00,-,0.40%
15-Jul-16,745.00,745.00,745.00,745.00,-,0.95%
14-Jul-16,738.00,738.00,738.00,738.00,-,1.65%
13-Jul-16,726.00,726.00,726.00,726.00,-,2.11%
12-Jul-16,711.00,711.00,711.00,711.00,-,0.99%
11-Jul-16,704.00,704.00,704.00,704.00,-,0.14%
8-Jul-16,703.00,703.00,703.00,703.00,-,0.57%
7-Jul-16,699.00,699.00,699.00,699.00,-,0.72%
6-Jul-16,694.00,694.00,694.00,694.00,-,0.29%
5-Jul-16,692.00,692.00,692.00,692.00,-,0.58%
4-Jul-16,688.00,688.00,688.00,688.00,-,1.62%
1-Jul-16,677.00,677.00,677.00,677.00,-,2.58%
30-Jun-16,660.00,660.00,660.00,660.00,-,3.13%
29-Jun-16,640.00,640.00,640.00,640.00,-,2.07%
28-Jun-16,627.00,627.00,627.00,627.00,-,1.79%
27-Jun-16,616.00,616.00,616.00,616.00,-,1.15%
24-Jun-16,609.00,609.00,609.00,609.00,-,2.18%
23-Jun-16,596.00,596.00,596.00,596.00,-,1.88%
22-Jun-16,585.00,585.00,585.00,585.00,-,0.86%
21-Jun-16,580.00,580.00,580.00,580.00,-,-0.34%
20-Jun-16,582.00,582.00,582.00,582.00,-,-0.85%
17-Jun-16,587.00,587.00,587.00,587.00,-,-1.84%
16-Jun-16,598.00,598.00,598.00,598.00,-,-0.99%
15-Jun-16,604.00,604.00,604.00,604.00,-,-0.66%
14-Jun-16,608.00,608.00,608.00,608.00,-,-0.16%
13-Jun-16,609.00,609.00,609.00,609.00,-,-0.16%
10-Jun-16,610.00,610.00,610.00,610.00,-,-0.16%
9-Jun-16,611.00,611.00,611.00,611.00,-,0.16%
8-Jun-16,610.00,610.00,610.00,610.00,-,0.66%
7-Jun-16,606.00,606.00,606.00,606.00,-,-0.16%
6-Jun-16,607.00,607.00,607.00,607.00,-,-0.49%
3-Jun-16,610.00,610.00,610.00,610.00,-,0.66%
2-Jun-16,606.00,606.00,606.00,606.00,-,-0.98%
1-Jun-16,612.00,612.00,612.00,612.00,-,0.00%
31-May-16,612.00,612.00,612.00,612.00,-,0.99%
27-May-16,606.00,606.00,606.00,606.00,-,0.83%
26-May-16,601.00,601.00,601.00,601.00,-,-0.66%
25-May-16,605.00,605.00,605.00,605.00,-,-2.10%
24-May-16,618.00,618.00,618.00,618.00,-,-0.96%
23-May-16,624.00,624.00,624.00,624.00,-,-0.16%
20-May-16,625.00,625.00,625.00,625.00,-,-1.42%
19-May-16,634.00,634.00,634.00,634.00,-,-1.25%
18-May-16,642.00,642.00,642.00,642.00,-,-0.16%
17-May-16,643.00,643.00,643.00,643.00,-,4.89%
16-May-16,613.00,613.00,613.00,613.00,-,2.17%
13-May-16,600.00,600.00,600.00,600.00,-,3.63%
12-May-16,579.00,579.00,579.00,579.00,-,0.00%
11-May-16,579.00,579.00,579.00,579.00,-,-2.53%
10-May-16,594.00,594.00,594.00,594.00,-,-3.57%
9-May-16,616.00,616.00,616.00,616.00,-,-2.38%
6-May-16,631.00,631.00,631.00,631.00,-,-1.71%
5-May-16,642.00,642.00,642.00,642.00,-,-1.53%
4-May-16,652.00,652.00,652.00,652.00,-,-4.40%
3-May-16,682.00,682.00,682.00,682.00,-,-2.99%
29-Apr-16,703.00,703.00,703.00,703.00,-,-0.99%
28-Apr-16,710.00,710.00,710.00,710.00,-,-0.70%
27-Apr-16,715.00,715.00,715.00,715.00,-,1.56%
26-Apr-16,704.00,704.00,704.00,704.00,-,2.03%
25-Apr-16,690.00,690.00,690.00,690.00,-,0.29%
22-Apr-16,688.00,688.00,688.00,688.00,-,2.69%
21-Apr-16,670.00,670.00,670.00,670.00,-,0.15%
20-Apr-16,669.00,669.00,669.00,669.00,-,-0.30%
19-Apr-16,671.00,671.00,671.00,671.00,-,1.82%
18-Apr-16,659.00,659.00,659.00,659.00,-,3.78%
15-Apr-16,635.00,635.00,635.00,635.00,-,6.37%
14-Apr-16,597.00,597.00,597.00,597.00,-,5.29%
13-Apr-16,567.00,567.00,567.00,567.00,-,1.25%
12-Apr-16,560.00,560.00,560.00,560.00,-,0.90%
11-Apr-16,555.00,555.00,555.00,555.00,-,2.97%
8-Apr-16,539.00,539.00,539.00,539.00,-,4.26%
7-Apr-16,517.00,517.00,517.00,517.00,-,3.40%
6-Apr-16,500.00,500.00,500.00,500.00,-,2.67%
5-Apr-16,487.00,487.00,487.00,487.00,-,3.40%
4-Apr-16,471.00,471.00,471.00,471.00,-,4.67%
1-Apr-16,450.00,450.00,450.00,450.00,-,4.90%
31-Mar-16,429.00,429.00,429.00,429.00,-,3.62%
30-Mar-16,414.00,414.00,414.00,414.00,-,1.22%
29-Mar-16,409.00,409.00,409.00,409.00,-,0.74%
24-Mar-16,406.00,406.00,406.00,406.00,-,1.25%
23-Mar-16,401.00,401.00,401.00,401.00,-,0.75%
22-Mar-16,398.00,398.00,398.00,398.00,-,0.00%
21-Mar-16,398.00,398.00,398.00,398.00,-,0.76%
18-Mar-16,395.00,395.00,395.00,395.00,-,0.77%
17-Mar-16,392.00,392.00,392.00,392.00,-,-0.25%
16-Mar-16,393.00,393.00,393.00,393.00,-,-0.76%
15-Mar-16,396.00,396.00,396.00,396.00,-,0.76%
14-Mar-16,393.00,393.00,393.00,393.00,-,1.29%
11-Mar-16,388.00,388.00,388.00,388.00,-,1.04%
10-Mar-16,384.00,384.00,384.00,384.00,-,2.13%
9-Mar-16,376.00,376.00,376.00,376.00,-,2.73%
8-Mar-16,366.00,366.00,366.00,366.00,-,3.39%
7-Mar-16,354.00,354.00,354.00,354.00,-,1.43%
4-Mar-16,349.00,349.00,349.00,349.00,-,2.05%
3-Mar-16,342.00,342.00,342.00,342.00,-,2.09%
2-Mar-16,335.00,335.00,335.00,335.00,-,0.90%
1-Mar-16,332.00,332.00,332.00,332.00,-,0.91%
29-Feb-16,329.00,329.00,329.00,329.00,-,0.61%
26-Feb-16,327.00,327.00,327.00,327.00,-,0.62%
25-Feb-16,325.00,325.00,325.00,325.00,-,0.93%
24-Feb-16,322.00,322.00,322.00,322.00,-,1.26%
23-Feb-16,318.00,318.00,318.00,318.00,-,0.63%
22-Feb-16,316.00,316.00,316.00,316.00,-,0.32%
19-Feb-16,315.00,315.00,315.00,315.00,-,0.64%
18-Feb-16,313.00,313.00,313.00,313.00,-,1.95%
17-Feb-16,307.00,307.00,307.00,307.00,-,1.99%
16-Feb-16,301.00,301.00,301.00,301.00,-,2.03%
15-Feb-16,295.00,295.00,295.00,295.00,-,1.37%
12-Feb-16,291.00,291.00,291.00,291.00,-,0.34%
11-Feb-16,290.00,290.00,290.00,290.00,-,0.00%
10-Feb-16,290.00,290.00,290.00,290.00,-,-0.34%
9-Feb-16,291.00,291.00,291.00,291.00,-,-0.68%
8-Feb-16,293.00,293.00,293.00,293.00,-,-1.35%
5-Feb-16,297.00,297.00,297.00,297.00,-,-0.34%
4-Feb-16,298.00,298.00,298.00,298.00,-,-1.65%
3-Feb-16,303.00,303.00,303.00,303.00,-,-2.26%
2-Feb-16,310.00,310.00,310.00,310.00,-,-1.27%
1-Feb-16,314.00,314.00,314.00,314.00,-,-0.95%
29-Jan-16,317.00,317.00,317.00,317.00,-,-2.46%
28-Jan-16,325.00,325.00,325.00,325.00,-,-3.56%
27-Jan-16,337.00,337.00,337.00,337.00,-,-2.32%
26-Jan-16,345.00,345.00,345.00,345.00,-,-2.54%
25-Jan-16,354.00,354.00,354.00,354.00,-,0.00%
22-Jan-16,354.00,354.00,354.00,354.00,-,-0.28%
21-Jan-16,355.00,355.00,355.00,355.00,-,-0.84%
20-Jan-16,358.00,358.00,358.00,358.00,-,-1.38%
19-Jan-16,363.00,363.00,363.00,363.00,-,-1.63%
18-Jan-16,369.00,369.00,369.00,369.00,-,-1.07%
15-Jan-16,373.00,373.00,373.00,373.00,-,-2.61%
14-Jan-16,383.00,383.00,383.00,383.00,-,-2.79%
13-Jan-16,394.00,394.00,394.00,394.00,-,-1.99%
12-Jan-16,402.00,402.00,402.00,402.00,-,-3.13%
11-Jan-16,415.00,415.00,415.00,415.00,-,-3.26%
8-Jan-16,429.00,429.00,429.00,429.00,-,-3.60%
7-Jan-16,445.00,445.00,445.00,445.00,-,-4.71%
6-Jan-16,467.00,467.00,467.00,467.00,-,-0.21%
5-Jan-16,468.00,468.00,468.00,468.00,-,-1.06%
4-Jan-16,473.00,473.00,473.00,473.00,-,-1.05%
24-Dec-15,478.00,478.00,478.00,478.00,-,0.63%
23-Dec-15,475.00,475.00,475.00,475.00,-,0.21%
22-Dec-15,474.00,474.00,474.00,474.00,-,-0.84%
21-Dec-15,478.00,478.00,478.00,478.00,-,0.21%
18-Dec-15,477.00,477.00,477.00,477.00,-,1.27%
17-Dec-15,471.00,471.00,471.00,471.00,-,0.00%
16-Dec-15,471.00,471.00,471.00,471.00,-,-2.69%
15-Dec-15,484.00,484.00,484.00,484.00,-,-4.72%
14-Dec-15,508.00,508.00,508.00,508.00,-,-2.68%
11-Dec-15,522.00,522.00,522.00,522.00,-,-2.25%
10-Dec-15,534.00,534.00,534.00,534.00,-,-2.20%
9-Dec-15,546.00,546.00,546.00,546.00,-,-0.91%
8-Dec-15,551.00,551.00,551.00,551.00,-,0.00%
7-Dec-15,551.00,551.00,551.00,551.00,-,-2.13%
4-Dec-15,563.00,563.00,563.00,563.00,-,-1.92%
3-Dec-15,574.00,574.00,574.00,574.00,-,-2.71%
2-Dec-15,590.00,590.00,590.00,590.00,-,-1.34%
1-Dec-15,598.00,598.00,598.00,598.00,-,2.40%
30-Nov-15,584.00,584.00,584.00,584.00,-,0.52%
27-Nov-15,581.00,581.00,581.00,581.00,-,3.38%
26-Nov-15,562.00,562.00,562.00,562.00,-,2.93%
25-Nov-15,546.00,546.00,546.00,546.00,-,3.41%
24-Nov-15,528.00,528.00,528.00,528.00,-,2.33%
23-Nov-15,516.00,516.00,516.00,516.00,-,3.61%
20-Nov-15,498.00,498.00,498.00,498.00,-,-1.19%
19-Nov-15,504.00,504.00,504.00,504.00,-,-2.89%
18-Nov-15,519.00,519.00,519.00,519.00,-,-3.35%
17-Nov-15,537.00,537.00,537.00,537.00,-,-2.36%
16-Nov-15,550.00,550.00,550.00,550.00,-,-1.79%
13-Nov-15,560.00,560.00,560.00,560.00,-,-3.28%
12-Nov-15,579.00,579.00,579.00,579.00,-,-3.34%
11-Nov-15,599.00,599.00,599.00,599.00,-,-3.70%
10-Nov-15,622.00,622.00,622.00,622.00,-,-0.96%
9-Nov-15,628.00,628.00,628.00,628.00,-,-0.48%
6-Nov-15,631.00,631.00,631.00,631.00,-,-1.41%
5-Nov-15,640.00,640.00,640.00,640.00,-,-2.59%
4-Nov-15,657.00,657.00,657.00,657.00,-,-3.38%
3-Nov-15,680.00,680.00,680.00,680.00,-,-3.68%
2-Nov-15,706.00,706.00,706.00,706.00,-,-2.08%
30-Oct-15,721.00,721.00,721.00,721.00,-,-0.96%
29-Oct-15,728.00,728.00,728.00,728.00,-,-1.09%
28-Oct-15,736.00,736.00,736.00,736.00,-,-0.41%
27-Oct-15,739.00,739.00,739.00,739.00,-,-2.64%
26-Oct-15,759.00,759.00,759.00,759.00,-,-1.94%
23-Oct-15,774.00,774.00,774.00,774.00,-,-1.53%
22-Oct-15,786.00,786.00,786.00,786.00,-,0.77%
21-Oct-15,780.00,780.00,780.00,780.00,-,2.36%
20-Oct-15,762.00,762.00,762.00,762.00,-,2.01%
19-Oct-15,747.00,747.00,747.00,747.00,-,-0.93%
16-Oct-15,754.00,754.00,754.00,754.00,-,-1.57%
15-Oct-15,766.00,766.00,766.00,766.00,-,-2.67%
14-Oct-15,787.00,787.00,787.00,787.00,-,-2.11%
13-Oct-15,804.00,804.00,804.00,804.00,-,-0.62%
12-Oct-15,809.00,809.00,809.00,809.00,-,0.00%
9-Oct-15,809.00,809.00,809.00,809.00,-,-0.98%
8-Oct-15,817.00,817.00,817.00,817.00,-,-2.85%
7-Oct-15,841.00,841.00,841.00,841.00,-,-3.22%
6-Oct-15,869.00,869.00,869.00,869.00,-,-1.36%
5-Oct-15,881.00,881.00,881.00,881.00,-,-0.90%
2-Oct-15,889.00,889.00,889.00,889.00,-,0.11%
1-Oct-15,888.00,888.00,888.00,888.00,-,-1.33%
30-Sep-15,900.00,900.00,900.00,900.00,-,-2.81%
29-Sep-15,926.00,926.00,926.00,926.00,-,-1.80%
28-Sep-15,943.00,943.00,943.00,943.00,-,0.00%
25-Sep-15,943.00,943.00,943.00,943.00,-,2.28%
24-Sep-15,922.00,922.00,922.00,922.00,-,0.55%
23-Sep-15,917.00,917.00,917.00,917.00,-,-0.65%
22-Sep-15,923.00,923.00,923.00,923.00,-,-5.62%
21-Sep-15,978.00,978.00,978.00,978.00,-,1.88%
18-Sep-15,960.00,960.00,960.00,960.00,-,8.72%
17-Sep-15,883.00,883.00,883.00,883.00,-,8.48%
16-Sep-15,814.00,814.00,814.00,814.00,-,1.50%
15-Sep-15,802.00,802.00,802.00,802.00,-,-0.37%
14-Sep-15,805.00,805.00,805.00,805.00,-,-1.59%
11-Sep-15,818.00,818.00,818.00,818.00,-,-1.45%
10-Sep-15,830.00,830.00,830.00,830.00,-,-2.92%
9-Sep-15,855.00,855.00,855.00,855.00,-,-2.06%
8-Sep-15,873.00,873.00,873.00,873.00,-,-0.34%
7-Sep-15,876.00,876.00,876.00,876.00,-,0.11%
4-Sep-15,875.00,875.00,875.00,875.00,-,-1.80%
3-Sep-15,891.00,891.00,891.00,891.00,-,-1.66%
2-Sep-15,906.00,906.00,906.00,906.00,-,-0.55%
1-Sep-15,911.00,911.00,911.00,911.00,-,0.89%
28-Aug-15,903.00,903.00,903.00,903.00,-,-0.22%
27-Aug-15,905.00,905.00,905.00,905.00,-,-1.42%
26-Aug-15,918.00,918.00,918.00,918.00,-,-2.55%
25-Aug-15,942.00,942.00,942.00,942.00,-,-2.69%
24-Aug-15,968.00,968.00,968.00,968.00,-,-2.62%
21-Aug-15,994.00,994.00,994.00,994.00,-,-1.97%
20-Aug-15,1014.00,1014.00,1014.00,1014.00,-,-1.65%
19-Aug-15,1031.00,1031.00,1031.00,1031.00,-,-1.43%
18-Aug-15,1046.00,1046.00,1046.00,1046.00,-,-1.60%
17-Aug-15,1063.00,1063.00,1063.00,1063.00,-,0.76%
14-Aug-15,1055.00,1055.00,1055.00,1055.00,-,0.86%
13-Aug-15,1046.00,1046.00,1046.00,1046.00,-,-4.30%
12-Aug-15,1093.00,1093.00,1093.00,1093.00,-,-5.94%
11-Aug-15,1162.00,1162.00,1162.00,1162.00,-,-2.92%
10-Aug-15,1197.00,1197.00,1197.00,1197.00,-,-0.25%
7-Aug-15,1200.00,1200.00,1200.00,1200.00,-,-0.08%
6-Aug-15,1201.00,1201.00,1201.00,1201.00,-,-1.72%
5-Aug-15,1222.00,1222.00,1222.00,1222.00,-,1.83%
4-Aug-15,1200.00,1200.00,1200.00,1200.00,-,4.26%
3-Aug-15,1151.00,1151.00,1151.00,1151.00,-,1.77%
31-Jul-15,1131.00,1131.00,1131.00,1131.00,-,2.82%
30-Jul-15,1100.00,1100.00,1100.00,1100.00,-,-0.36%
29-Jul-15,1104.00,1104.00,1104.00,1104.00,-,0.91%
28-Jul-15,1094.00,1094.00,1094.00,1094.00,-,0.37%
27-Jul-15,1090.00,1090.00,1090.00,1090.00,-,0.37%
24-Jul-15,1086.00,1086.00,1086.00,1086.00,-,-1.45%
23-Jul-15,1102.00,1102.00,1102.00,1102.00,-,-1.43%
22-Jul-15,1118.00,1118.00,1118.00,1118.00,-,0.45%
